,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67
0,-0.4268888915641752,-0.8264123628574958,0.7469970819027539,0.26880381139774795,-0.8080365566749297,3.1010644608769153,0.6333621606156616,-0.0498322451740771,-0.04226778851070041,-0.028902094074991867,-0.02168202593155139,-0.018055999310889248,-0.005866206381544244,-0.07495808648920484,-0.06879420394927327,-0.05234999483447962,-0.04246162250459942,-0.03671761825532871,-0.02771646302079112,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.2187612830609266,-0.2396837579813947,-0.2287876944382841,-0.19884931071985507,-0.19011062670146767,-0.21768110757501116,-0.298653794051165,-0.27503604519384667,-0.25181001699214856,-0.24186914419170918,-0.22588348466475341,-0.21803491909099948,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,-0.3163742147071231,-0.28506212554906796,-0.3034122938364184,-0.2236850662876941,-0.273571264059571,-0.249747630884762,-0.315816112636876,-0.2893457063717628,-0.30683941433853396,-0.2300241309133061,-0.26955900944648925,-0.2515970328288308,-0.3198189221669471,-0.3143541803393074,-0.28904805363908037,-0.2695581612901889,-0.2533677038086925,-0.271082470782782,-0.21976290409827698,-0.2919228432121392,-0.263414797914361,-0.1615899825224551,-0.16219569359803937,-0.15169062237424108
1,1.017087881202944,-0.8264123628574958,0.7469970819027539,0.26880381139774795,1.2375677705907264,-0.32246991722230156,0.6333621606156616,-0.17223138896259557,-0.1660432470407365,-0.15011093826221472,-0.06016004778427301,-0.0995372393654482,-0.1093672648436251,-0.18233387116351857,-0.18425403899859577,-0.16944949569748485,-0.1413567135515722,0.30260319666092966,-0.08379672976826592,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.2187612830609266,-0.2396837579813947,-0.2287876944382841,-0.18695081394030416,0.6756690006424304,-0.08952301848255806,0.13018831616308688,0.1593706090838412,0.1358678243429538,0.13211141670940094,0.24787186328859084,0.11018978797605397,0.5215191649240101,0.562531168607707,0.5880600294307337,0.6082715385922406,0.615757209780662,0.6250310808469243,-0.26244664817543795,-0.232000296928202,-0.237792236325261,0.1157136363876688,-0.2598253733378944,-0.249747630884762,-0.2614759417719745,-0.23639706215562,-0.25685208432022755,-0.053862715027343674,-0.06893645305759077,-0.22411923054856348,-0.3513131707481677,-0.33409456161701484,-0.31579105045657724,-0.3078838494077011,-0.30057706364203524,-0.29697460552254895,-0.3611577685152021,-0.3702051830689436,-0.3639823593463347,-0.3490247196301992,-0.3443340629607909,-0.28545089204343493
2,-0.5873307552049662,-0.8264123628574958,0.7469970819027539,0.26880381139774795,-0.8080365566749297,-0.32246991722230156,0.6333621606156616,-0.17223138896259557,-0.1660432470407365,-0.15011093826221472,-0.1362548884758705,-0.13728100474271007,-0.11137665102406517,-0.18233387116351857,-0.18425403899859577,-0.16944949569748485,-0.14767534384213696,-0.14648441315075714,-0.14133914304381295,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.2187612830609266,-0.2396837579813947,-0.2287876944382841,-0.19884931071985507,-0.19011062670146767,-0.21768110757501116,-0.3049075729533958,-0.28221937380072004,-0.2597728975700719,-0.2512154965809086,-0.23587308501869625,-0.2288872109805356,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,-0.25768218588498654,-0.2781032635803656,-0.2729280357905066,-0.18367795949371984,-0.25852155996154724,-0.16477519914891814,-0.2546614834759662,-0.28254975558383755,-0.277740026031597,-0.18981628243551563,-0.25392733817331076,-0.19439531849624317,-0.1238547087726855,-0.05055090326449001,-0.032315284191110356,-0.006504574665445909,-0.1309730672037298,-0.0066128087980194105,-0.08240789295040682,-0.13123804034817216,-0.19345475517907493,-0.0976917766902696,-0.14051255438818802,-0.11553919813932381
3,-1.3895400734089214,1.2100496615784986,0.7469970819027539,0.26880381139774795,-0.8080365566749297,-0.32246991722230156,0.6333621606156616,-0.17223138896259557,-0.1660432470407365,-0.15011093826221472,-0.1362548884758705,-0.13728100474271007,-0.11470118328478915,-0.18233387116351857,-0.18425403899859577,-0.16944949569748485,-0.14767534384213696,-0.14648441315075714,-0.14133914304381295,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.2187612830609266,-0.2396837579813947,-0.2287876944382841,-0.19884931071985507,-0.19011062670146767,-0.21768110757501116,-0.28756269919886646,-0.26338021944429435,-0.23982830176067815,-0.22868439187130332,-0.21255149791811281,-0.20422791943055923,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,-0.317619826623768,-0.28506212554906796,-0.2979950007352319,-0.22372055513936057,-0.273571264059571,-0.249747630884762,-0.31686438102406267,-0.2893457063717628,-0.30100462203884815,-0.2300241309133061,-0.26955900944648925,-0.2515970328288308,-0.32331828312041605,-0.30717585987468654,-0.28369945427558096,-0.3113680028729295,-0.30757104287660453,-0.2932757291311537,-0.35307806197709213,-0.3660850599185855,-0.3421198459915578,-0.3490247196301992,-0.3443340629607909,-0.2782206071964515
4,0.05443669935819786,-0.8264123628574958,-1.3386933151770768,0.26880381139774795,-0.8080365566749297,-0.32246991722230156,0.6333621606156616,-0.17223138896259557,-0.1660432470407365,-0.15011093826221472,-0.1362548884758705,-0.13728100474271007,-0.11239450717895172,-0.18233387116351857,-0.18425403899859577,-0.16944949569748485,-0.14767534384213696,-0.14648441315075714,-0.13014760497250008,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.2187612830609266,-0.2396837579813947,-0.2287876944382841,-0.19884931071985507,-0.19011062670146767,-0.19275538667490416,-0.2830804813326631,-0.2602237080001748,-0.23409306262405602,-0.2241297484752862,-0.2064887912525457,-0.18869976071944025,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,-0.317619826623768,-0.28506212554906796,-0.3034122938364184,-0.22372055513936057,-0.2685723492395145,-0.249747630884762,-0.31686438102406267,-0.2893457063717628,-0.30683941433853396,-0.2300241309133061,-0.26955900944648925,-0.2515970328288308,-0.3618112536085746,-0.3538349428947223,-0.34431691372857387,-0.3322729236642998,-0.3180620117284585,-0.31916786387092067,-0.37327732832236715,-0.3702051830689436,-0.3683548620172901,-0.35754448040782394,-0.3443340629607909,-0.28545089204343493
5,-0.8279935506661528,-0.8264123628574958,0.7469970819027539,0.26880381139774795,-0.8080365566749297,-0.32246991722230156,0.6333621606156616,-0.17223138896259557,-0.1660432470407365,-0.15011093826221472,-0.1362548884758705,-0.13728100474271007,-0.11470118328478915,-0.18233387116351857,-0.18425403899859577,-0.16944949569748485,-0.14767534384213696,-0.14648441315075714,-0.14133914304381295,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.2187612830609266,-0.2396837579813947,-0.2287876944382841,-0.19884931071985507,-0.19011062670146767,-0.21768110757501116,-0.3012011673687194,-0.2782648363740432,-0.25565305432396934,-0.24662842274233757,-0.23118702272054015,-0.2239910003789948,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,-0.14246486285662438,-0.09990836555207137,-0.12936269239829665,-0.15639521110682936,-0.273571264059571,-0.249747630884762,-0.14659869772825657,-0.10309988248725005,-0.13432364202449257,-0.16162150562567754,-0.26955900944648925,-0.2515970328288308,0.4710366533170371,0.4232182474004882,0.3599153357988438,0.13286156394368945,-0.2988285688333929,-0.29697460552254895,1.1335879410351495,1.4385288799382747,1.3456661849972185,0.6861262148512057,-0.3443340629607909,-0.28545089204343493
6,0.2950994948193844,1.2100496615784986,0.7469970819027539,0.26880381139774795,-0.8080365566749297,-0.32246991722230156,-1.5788755031212267,-0.13596674798329705,-0.16317672418969165,-0.14522079628381948,-0.1362548884758705,-0.13728100474271007,-0.11470118328478915,-0.1555940770448589,-0.14670443117327367,-0.16874841288591308,-0.14767534384213696,-0.14648441315075714,-0.14133914304381295,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.17343125389651418,-0.17263382350536371,-0.22745777961852423,-0.19884931071985507,-0.19011062670146767,-0.21768110757501116,-0.23130233011129733,-0.20438552016238434,-0.17938051062508656,-0.16244601605559672,-0.14591269376367005,-0.1356196262301049,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,-0.317619826623768,-0.28506212554906796,-0.3034122938364184,-0.22372055513936057,-0.273571264059571,-0.249747630884762,-0.31686438102406267,-0.27773813680235887,-0.3059685274710451,-0.2300241309133061,-0.26955900944648925,-0.2515970328288308,-0.35306285122490216,-0.34665662243010137,-0.3371854479105747,-0.3287887701990714,-0.3145650221111738,-0.3154689874795254,-0.3571179152461471,-0.34960456731715295,-0.33337484064964706,-0.3405049588525745,-0.313977668066999,-0.2782206071964515
7,-0.6675516870253617,-0.8264123628574958,0.7469970819027539,0.26880381139774795,-0.8080365566749297,-0.32246991722230156,0.6333621606156616,-0.17223138896259557,-0.1660432470407365,-0.15011093826221472,-0.1362548884758705,-0.13728100474271007,-0.11470118328478915,-0.18233387116351857,-0.18425403899859577,-0.16944949569748485,-0.14767534384213696,-0.14648441315075714,-0.14133914304381295,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.2187612830609266,-0.2396837579813947,-0.2287876944382841,-0.19884931071985507,-0.19011062670146767,-0.21768110757501116,-0.29956230905076514,-0.27635339273625187,-0.253506280708519,-0.24407955022634217,-0.2284306205558102,-0.23379351913860788,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,-0.288831218779815,-0.2712325142251514,-0.27916154007089866,-0.19891437495728867,-0.21281240520294864,-0.24598778461651993,-0.2866349937971908,-0.2759348553272925,-0.2819875237794061,-0.20548452024404631,-0.20906290463226057,-0.2487605910126106,0.5900149257349816,0.4483423690266613,0.5524649128848212,0.4812769104665278,0.22222288414201966,-0.198954381150574,0.09534565088801336,0.01708639306472045,-0.06665217772136894,-0.06361273357977067,-0.07546313675863389,-0.2529146102320094
8,0.4555413584601754,1.2100496615784986,0.7469970819027539,0.26880381139774795,-0.8080365566749297,-0.32246991722230156,0.6333621606156616,-0.15630318241025126,-0.14113315285670394,-0.1300542897209677,-0.1362548884758705,-0.12374234239497689,-0.11470118328478915,-0.1560560632722642,-0.17510860591716723,-0.163859512479506,-0.14767534384213696,-0.14648441315075714,-0.12584938453664002,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.17421442556451242,-0.2233533427153479,-0.21818380941772317,-0.19884931071985507,-0.19011062670146767,-0.1831824180383586,-0.2535417730149238,-0.22956516371459654,-0.20701791233449432,-0.19467431351542716,-0.18022389652851117,-0.17282318558102738,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,0.24686937637265938,0.18060133494406966,0.23388756853421222,0.2079341016020852,0.18349233209185892,0.07714449049094156,0.2576036624416034,0.17489085092957302,0.233158464189312,0.20738467465022586,0.16297848875349166,0.08856236973588784,1.172658524487563,0.8521228951615859,0.9126039366937791,0.9899633163898718,0.8988903750865992,0.8311826938530118,1.9455984481152053,2.035946736740203,2.263891745897848,2.304880762599905,2.0971874120684735,1.6884168711830476
9,-0.18622609610298868,-0.8264123628574958,0.7469970819027539,0.26880381139774795,-0.8080365566749297,-0.32246991722230156,0.6333621606156616,-0.17223138896259557,-0.1631288282155777,-0.14166888495064833,-0.13359324458277175,-0.12959509195518193,-0.09703624310326514,-0.18233387116351857,-0.17548845941419566,-0.15864867245107064,-0.14767534384213696,-0.14648441315075714,-0.1011466963954513,-0.04846627996206167,-0.04262104983696379,-0.02022176960665673,-0.019999067286261003,-0.03570044880000187,-0.033644273485892245,-0.2187612830609266,-0.2396837579813947,-0.2287876944382841,-0.19884931071985507,-0.19011062670146767,-0.1651437547592773,-0.25277353594010316,-0.22622078005903115,-0.20106784714898357,-0.18547029373089424,-0.16834141058624782,-0.15796481501521514,-0.27735488434223415,-0.2571341656098095,-0.23812277573960547,-0.22416320079308613,-0.2166323650774183,-0.20937740688740494,0.04538054984797193,0.05224541768842519,-0.005434988742055836,0.08191311935852158,0.2180584176879601,0.2733862186032081,0.0373722695692637,0.04656192078343904,-0.0024050720608006526,0.06916814766464448,0.1957767592917675,0.2710804112713949,2.521662172049846,2.519287823069786,1.5205613976782082,2.434144927727037,2.392104941667144,3.5221152685930788,0.6528454020176039,0.387897476596952,0.003307865013917121,0.17068068780490947,0.1587147667077609,0.26405075632730746
